,GLC_BATCH_mu=0.58_S,LB_BATCH_mu=1.9_S,GLYC+AA_BATCH_mu=1.27_S,ACE_BATCH_mu=0.3_S,FUM_BATCH_mu=0.42_S,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,PYR_BATCH_mu=0.40_S,GLC_CHEM_mu=0.50_S,GLC_CHEM_mu=0.35_S,GLC_CHEM_mu=0.20_S,GLC_CHEM_mu=0.12_S,GLC_STATIONARY1d_mu=-0.01_S,GLC_STATIONARY3d_mu=-0.01_S,GLC+SALTS_BATCH_mu=0.55_S,GLC@42deg_BATCH_mu=0.66_S,GLC@pH6_BATCH_mu=0.63_S,XYL_BATCH_mu=0.55_S,MAN_BATCH_mu=0.47_S,GAL_BATCH_mu=0.26_S,SUCC_BATCH_mu=0.44_S,FRU_BATCH_mu=0.65_S,LB_BATCH_mu=1.78_S,GLC_BATCH_mu=0.67_S,LB_BATCH_mu=2.3_S,GLC_BATCH_mu=1.03_S,GLC_BATCH_mu=0.6_H,FUM_BATCH_mu=0.55_H,PERSIST@8H_mu=0.02_H,STARVED@8H_mu=-0.005_H
b2748,9.69718309859155,5.592074592074591,7.838120104438642,5.1521739130434785,5.122047244094488,5.870229007633588,6.859848484848484,10.276,4.230483271375465,3.558333333333333,2.860576923076923,1.5578947368421052,0.0062499999999999995,5.425,13.035842293906809,14.036912751677852,11.982935153583616,11.408602150537634,5.5681818181818175,6.416289592760181,4.507751937984496,9.27364864864865,3.713947990543735,3.716666666666667,6.747706422018348,5.508474576271186,78.25558478939534,96.5991065318018,102.48460018655739,51.80269149043478
b3608,115.00352112676057,221.0979020979021,135.27676240208876,133.5608695652174,137.33858267716533,116.61832061068702,114.00757575757576,129.34,121.54646840148699,126.23750000000001,131.5721153846154,145.29473684210527,173.075,127.36874999999999,120.67025089605735,87.77852348993288,133.51194539249147,96.84229390681003,104.76893939393938,81.06787330316742,98.68217054263566,73.31756756756756,181.0094562647754,100.70333333333333,192.9243119266055,119.22598870056497,203.933096398093,417.54869889585586,1040.2228544157379,562.3311347080435
b4025,1620.0669014084508,1354.1258741258741,1910.5483028720625,1268.8608695652176,1261.267716535433,1626.1145038167938,1702.3825757575758,1028.664,1402.4869888475837,1270.4291666666668,1286.923076923077,1285.6,1664.55,1659.9125,1344.3010752688172,1967.1946308724832,2106.18771331058,2003.910394265233,1476.6098484848485,1565.8823529411764,1221.03488372093,1564.9425675675675,1027.9952718676122,1074.8666666666666,820.1811926605503,849.5056497175141,1039.0367493597676,1713.9434109368467,4319.338901726722,2300.256196455652
b0757,129.92957746478874,416.3379953379953,353.80417754569186,226.15652173913043,240.2283464566929,303.3396946564885,223.98106060606057,206.756,196.59851301115242,245.26250000000002,264.96634615384613,232.52105263157898,171.67499999999998,137.85625,174.1863799283154,171.47315436241612,94.78839590443687,154.7383512544803,294.2840909090909,2162.0678733031673,276.28682170542635,168.6418918918919,430.51536643026,141.04,388.45642201834863,155.55649717514123,264.98179770465117,836.5037927263062,1192.9855187027867,946.4078539018478
b2153,4991.679577464789,386.6853146853147,672.0339425587467,1269.6434782608696,1911.8188976377953,2225.2137404580153,2591.8295454545455,2040.964,2146.9851301115245,1328.6083333333333,1003.5192307692308,681.2736842105264,641.4187499999999,719.6875,3639.0824372759857,2283.2718120805366,3351.8293515358364,3588.362007168459,1612.5227272727273,1568.343891402715,2032.4728682170542,2973.4155405405404,429.4539007092198,3892.2766666666666,379.9724770642202,3307.4067796610166,1057.1441779185118,1102.1739746375674,550.7413377544262,1040.733315586848
b2904,228.12323943661974,252.98601398601397,349.17754569190595,139.0608695652174,174.5275590551181,152.88167938931298,194.36742424242422,159.76,157.47583643122678,110.34166666666667,86.42307692307692,98.20000000000002,145.79999999999998,252.47499999999997,183.87455197132616,277.1006711409396,182.66211604095562,210.93548387096774,181.07575757575756,124.00452488687783,160.11240310077517,197.09121621621622,483.42316784869973,202.23666666666668,173.88532110091742,206.78248587570621,557.6627312255814,758.4831156649549,1354.801781342787,1348.227207829348
b3741,29.450704225352116,39.9020979020979,31.80939947780679,21.743478260869566,28.102362204724407,28.362595419847327,29.098484848484844,26.151999999999997,36.89219330855018,35.675000000000004,26.826923076923073,25.568421052631578,12.956249999999999,20.893749999999997,27.77777777777778,41.88590604026845,25.569965870307165,38.06810035842294,28.34469696969697,28.149321266968325,34.12403100775194,34.25675675675676,39.43971631205674,35.6,51.64449541284403,44.93502824858757,129.73429663334883,219.86804743153152,158.67422753786886,145.0151936103261
b3740,144.0316901408451,167.002331002331,144.96344647519584,117.12608695652175,89.21259842519684,104.06106870229007,97.72348484848484,85.0,98.46468401486989,85.12916666666668,76.36538461538461,66.11052631578947,135.2875,125.80624999999999,153.69892473118279,160.74496644295303,114.89078498293514,138.9462365591398,87.94318181818181,82.61538461538463,92.1124031007752,108.39864864864866,77.95508274231678,79.59,127.40596330275228,82.1271186440678,44.78205908655815,76.18330143432432,164.38809546344262,98.42147320695653
b3429,116.42957746478875,74.29137529137529,125.46475195822454,180.86521739130436,121.64173228346458,185.98091603053433,147.67424242424244,170.116,211.67657992565054,220.12083333333334,236.84134615384613,269.3368421052632,161.5125,198.0125,70.17921146953405,165.61744966442953,127.7952218430034,143.2437275985663,160.84469696969697,153.6606334841629,125.24031007751938,161.88175675675677,23.14420803782506,39.6,21.277522935779814,73.89830508474577,167.95447977818603,336.19388064657653,790.910061250164,500.20283041249996
b3430,84.45070422535211,71.9160839160839,74.02088772845953,125.04782608695653,83.72440944881889,98.08015267175573,110.53030303030303,123.888,158.85873605947955,159.14166666666668,179.66346153846152,209.3578947368421,138.65625,164.2875,80.13620071684588,109.50671140939596,111.99317406143344,96.33333333333333,98.60227272727272,82.03619909502262,82.51162790697674,92.69594594594595,29.841607565011817,56.14666666666667,17.488532110091743,51.494350282485875,312.53719620530234,666.9591834457657,1691.3255840908196,1315.8164830102176
b3425,4.528169014084507,8.666666666666666,7.221932114882507,1.9695652173913045,2.4291338582677167,3.0992366412213737,5.833333333333333,2.7359999999999998,1.9442379182156135,1.1833333333333333,0.6490384615384616,0.3157894736842105,1.05625,23.0875,20.333333333333332,24.2751677852349,8.505119453924914,2.028673835125448,1.0681818181818181,0.6018099547511313,0.6821705426356589,0.49324324324324326,10.089834515366428,7.256666666666667,10.633027522935778,8.200564971751414,,,,
b2388,174.94366197183098,142.1958041958042,277.00261096605743,260.7826086956522,264.16141732283467,398.57633587786256,369.32575757575756,249.352,384.66914498141267,355.0208333333333,457.7692307692307,467.58947368421053,176.48125,186.45,182.415770609319,214.37248322147653,236.16382252559728,345.73118279569894,379.5643939393939,503.61990950226243,297.3682170542636,515.1756756756757,125.30260047281322,130.88,80.46788990825686,132.35593220338984,245.6045245396279,650.120956015135,994.9280808872131,774.1739262847825
b1524,1.6161971830985915,2.090909090909091,,0.291304347826087,1.5787401574803148,0.38549618320610685,0.12878787878787878,0.0,0.4684014869888476,0.16666666666666669,0.0,0.005263157894736843,10.562499999999998,0.19374999999999998,0.0,1.268456375838926,0.006825938566552901,,,0.0,0.11240310077519379,,,,,,,,,
b0087,7.179577464788733,6.820512820512821,4.318537859007833,8.0,9.338582677165354,8.816793893129772,9.291666666666666,13.268,12.71375464684015,10.529166666666667,10.620192307692307,10.189473684210526,19.09375,18.5125,6.602150537634409,13.2751677852349,10.262798634812286,8.67741935483871,4.242424242424242,6.669683257918552,4.003875968992248,7.219594594594595,2.0047281323877066,2.1566666666666667,4.919724770642201,6.067796610169491,64.64942037609303,106.72741952837838,279.7227597622951,100.30405799184783
b3181,862.3133802816901,1530.3822843822843,1077.527415143603,710.7608695652175,767.5787401574803,898.6412213740458,921.4583333333334,795.544,777.1301115241636,753.5291666666667,703.0673076923077,731.7368421052631,546.8249999999999,534.8125,768.494623655914,777.7214765100672,874.4300341296928,895.8637992831541,755.5946969696969,671.8099547511313,822.5697674418604,899.945945945946,1305.7044917257683,1019.7166666666667,1240.8646788990825,1015.1016949152543,707.3661150726045,1457.9890609714412,1446.5288668363935,1303.5060232135868
b2688,193.5950704225352,142.3939393939394,137.8798955613577,145.50434782608698,150.03149606299212,149.15267175572518,160.5,147.98,120.6096654275093,138.24166666666667,145.40865384615384,133.5,119.80624999999999,114.25625,184.3584229390681,163.92281879194633,199.06484641638224,143.3727598566308,133.40530303030303,152.95927601809956,126.13953488372093,133.2027027027027,97.49645390070921,107.37333333333333,104.91055045871559,116.69491525423729,181.63165396669766,286.65188688018014,593.7379279881967,334.0638532159782
b1210,2.126760563380282,5.328671328671328,0.0026109660574412533,0.14782608695652177,1.6141732283464565,0.08015267175572519,1.5984848484848484,2.904,0.3643122676579926,1.9541666666666668,0.09134615384615384,1.736842105263158,0.0,0.0,0.02150537634408602,0.003355704697986577,0.583617747440273,0.0931899641577061,1.7196969696969697,1.904977375565611,1.8875968992248062,1.0304054054054053,0.22931442080378248,0.30333333333333334,2.7522935779816513,0.18926553672316385,,,,
b4172,532.9471830985916,529.9137529137529,474.06527415143603,471.27826086956526,577.0866141732283,558.7824427480916,632.3787878787879,572.3720000000001,483.6691449814126,404.8541666666667,357.57211538461536,366.27894736842103,971.1125,725.125,825.8637992831541,411.0503355704698,678.320819112628,570.3799283154121,449.5,552.4615384615385,630.3798449612403,515.2804054054054,550.7541371158392,547.7533333333333,371.71330275229354,397.0649717514124,,,,
b1712,1646.4542253521129,1121.3193473193473,1117.7859007832897,1484.7260869565218,1641.1692913385825,1906.419847328244,1897.0795454545453,1693.7599999999998,1633.9144981412637,1603.3041666666666,2126.605769230769,2376.778947368421,4878.737499999999,4263.60625,2548.9426523297493,2301.1744966442952,2708.8327645051195,1765.0143369175628,1771.776515151515,2304.4208144796385,1535.0,1569.9155405405404,880.8510638297871,1156.69,785.7201834862384,926.6751412429378,1197.3067106868373,2395.343933395405,9735.314957288852,3756.720127396087
b0912,1887.2711267605637,1021.7062937062936,1088.5404699738901,1492.3652173913044,1594.6653543307086,1883.7824427480916,1728.2651515151515,1756.7759999999998,1420.2044609665427,1528.9208333333333,1696.980769230769,2251.7210526315794,3912.2687499999997,4147.787499999999,2318.935483870968,2268.51677852349,2760.80204778157,1542.4301075268818,1714.9204545454545,2021.0678733031677,1433.8992248062016,1520.739864864865,798.8274231678486,1053.9133333333332,724.6766055045871,724.3107344632768,1783.5050121078607,3581.501349796937,14875.653306059015,5021.547104413152
b3401,831.9154929577464,1295.1351981351982,1109.1201044386423,631.4652173913043,763.7086614173228,715.2442748091603,767.5227272727273,663.98,688.631970260223,691.8458333333334,678.5961538461538,586.3000000000001,550.6562499999999,768.23125,703.3978494623656,623.2919463087248,610.3071672354948,661.1899641577061,687.3446969696969,532.1538461538462,570.8139534883721,561.9932432432432,1052.9787234042553,579.88,1022.1949541284404,742.5225988700565,521.0823752900466,915.8116811336936,1715.7543882080329,1055.1715213146738
b0014,6551.161971830986,13932.477855477855,10079.80678851175,6162.752173913044,6633.275590551181,6655.86641221374,6704.246212121211,5295.4800000000005,5759.174721189591,5526.479166666667,5048.326923076923,5055.768421052631,21294.78125,21072.587499999998,7423.060931899641,15095.600671140939,11650.713310580202,6615.358422939067,6854.844696969697,4991.099547511312,7622.562015503875,6331.20945945946,10150.29550827423,6044.233333333334,8187.738532110091,6560.322033898306,3194.0407157003256,6675.274977312612,16332.108221336393,9041.891131613911
b2526,206.60915492957747,242.33333333333331,214.4360313315927,116.98695652173913,124.08267716535434,119.3587786259542,160.87878787878788,122.97200000000001,135.1635687732342,106.69166666666668,83.05288461538461,71.96315789473684,64.03125,65.65,171.8100358422939,265.1812080536913,134.16040955631397,210.584229390681,135.0340909090909,102.61990950226244,125.50387596899225,160.6081081081081,370.5839243498817,278.42333333333335,462.11926605504584,378.5677966101695,290.75692966413953,386.4144583336036,422.92762396196724,353.74757796489126
b0473,737.8661971830986,1893.121212121212,1257.349869451697,578.4347826086957,763.5433070866142,744.6908396946565,747.2386363636364,621.576,722.0669144981413,699.4041666666667,644.8798076923076,594.9894736842106,1182.21875,1223.99375,668.1362007168458,2410.6006711409395,894.0443686006826,807.3548387096774,751.9280303030303,525.7692307692308,816.4263565891473,698.8851351351351,1846.31914893617,871.8166666666666,1458.4518348623853,846.4689265536723,670.4328674451164,1358.31289518,2269.5567291734424,1883.1323175634782
b3481,190.58450704225353,149.72494172494174,142.4229765013055,110.72173913043478,227.6496062992126,205.46564885496184,278.06060606060606,342.696,245.06691449814127,235.14166666666668,243.9326923076923,187.96842105263158,214.4,258.525,320.584229390681,320.43288590604027,393.7235494880546,323.47670250896056,360.70454545454544,336.8552036199095,288.29457364341084,309.4087837837838,28.940898345153663,59.376666666666665,27.534403669724767,77.05649717514123,144.49910489688375,269.4985592633333,404.3491958157377,315.6346620127174
b3168,1072.975352112676,1582.1748251748252,1142.2454308093995,831.1608695652175,996.720472440945,1021.648854961832,1070.685606060606,1063.416,1420.7620817843865,1212.6208333333334,1118.7740384615386,1068.0947368421055,749.7125,881.9312499999999,817.1792114695339,1345.46644295302,929.9146757679181,1097.4408602150538,1054.753787878788,828.7601809954751,986.860465116279,1194.0168918918919,765.0496453900709,514.88,1228.1880733944952,856.9915254237288,107.45134664534885,198.3457376079279,400.06942983983606,244.34579145510867
b1718,2440.292253521127,3145.927738927739,2409.2323759791125,1703.2695652173913,2188.6023622047246,2097.9656488549617,2501.0757575757575,2174.048,2182.408921933086,1925.5458333333336,1741.8413461538462,1664.1578947368423,2947.6499999999996,3417.0437500000003,4392.211469534051,3064.040268456376,2818.9692832764504,3499.3225806451615,2620.799242424242,3315.6063348416287,3261.193798449612,3550.175675675676,4029.9905437352245,3613.096666666667,4125.068807339449,3188.9067796610166,1720.801793147721,2811.054195005225,7496.267844998361,3484.8032795610866
b1254,1.3274647887323945,1.3216783216783217,0.9242819843342036,0.47826086956521746,0.905511811023622,0.7786259541984732,1.4734848484848484,1.096,1.0817843866171004,0.42083333333333334,0.3557692307692307,0.3842105263157895,0.0062499999999999995,0.0062499999999999995,0.49462365591397844,1.1208053691275168,0.621160409556314,0.7706093189964157,0.7045454545454546,0.5882352941176471,1.1472868217054264,1.6486486486486487,,,,,170.6088891227442,230.31234545657657,120.63718871377048,28.02748401847826
b1215,931.3802816901408,961.067599067599,1036.4647519582245,1166.4913043478261,1151.5984251968503,1070.9923664122136,1215.0492424242423,989.616,1235.6245353159852,1108.7250000000001,984.1634615384614,878.9315789473685,1161.9312499999999,1101.0124999999998,1256.6200716845876,1422.4429530201344,980.2696245733788,1062.7383512544802,779.8674242424241,1048.8325791855204,925.6240310077519,973.5337837837837,745.6146572104018,827.4499999999999,707.6215596330275,655.9717514124293,960.5631001140465,1891.8331063702703,3357.7334425118033,2607.242139625435
b1207,2615.3626760563384,2184.5384615384614,2965.381201044386,2399.6391304347826,3293.1968503937005,2982.0229007633584,2984.348484848485,3128.3759999999997,2555.371747211896,2020.8458333333333,1706.1490384615383,1663.3473684210528,2025.825,2480.06875,2480.279569892473,2485.8020134228186,3009.634812286689,2703.354838709677,2476.9242424242425,2325.3619909502263,3788.395348837209,2972.8682432432433,1720.9692671394796,2061.726666666667,2342.355504587156,2371.793785310734,1782.2544572862791,3677.807343449549,5567.520973746394,5217.655370707826
b1098,71.65845070422536,63.07226107226107,75.16710182767623,39.739130434782616,40.87795275590551,53.86259541984733,41.76893939393939,49.732,43.438661710037174,28.995833333333337,34.80288461538461,32.747368421052634,26.256249999999998,19.756249999999998,38.086021505376344,38.63087248322148,30.255972696245735,44.41935483870968,33.77272727272727,22.15837104072398,27.01162790697674,25.80743243243243,47.10874704491726,48.82333333333333,25.763761467889907,52.217514124293785,97.77515130204651,118.31604104657657,263.2077067029508,171.8202890928261
b0181,343.0704225352113,346.42657342657344,316.14882506527414,277.1347826086957,338.11417322834643,359.90458015267177,380.4962121212121,404.2,308.0557620817844,318.9875,312.0769230769231,324.94736842105266,253.55624999999998,240.73125,278.9677419354839,297.9597315436242,221.41296928327645,366.663082437276,376.20454545454544,379.9095022624435,379.2596899224806,375.7027027027027,264.9172576832151,263.38,361.80733944954125,358.4915254237288,228.92257398023258,456.2039654699999,798.9248178245903,614.5298967869566
b0096,46.2887323943662,30.993006993006993,38.79895561357702,39.12173913043479,51.33464566929133,45.400763358778626,43.43181818181818,43.716,36.79553903345725,41.17916666666667,59.24999999999999,53.27894736842106,37.08125,30.881249999999998,54.27956989247312,64.81879194630872,32.60409556313993,38.831541218637994,47.9810606060606,60.12217194570136,42.14728682170542,33.89189189189189,17.782505910165483,25.613333333333333,21.11926605504587,27.062146892655367,83.71713838762791,140.58817219288287,275.99933972524593,193.2361343271739
b1087,824.0457746478874,852.4871794871794,842.626631853786,1047.895652173913,1197.4448818897638,1210.1984732824426,1181.6022727272725,825.1879999999999,1103.4981412639404,1182.125,1681.4134615384617,1718.9052631578948,1638.14375,1731.0874999999999,1308.236559139785,1337.4362416107383,1950.4027303754267,937.2580645161289,1060.9015151515152,1841.2760180995474,880.9612403100775,814.652027027027,37.59338061465721,69.8,9.688073394495413,22.73446327683616,480.23125966237217,1114.5560560794593,3688.33838312836,1749.011806265326
b0963,305.8485915492958,525.3939393939394,588.4778067885117,516.1782608695653,543.9842519685039,623.8473282442748,590.4886363636364,629.216,482.2862453531598,538.2083333333334,502.25,483.91052631578947,349.11875,224.25,210.13620071684588,177.21140939597316,238.97610921501706,163.44444444444443,246.65151515151513,245.45248868778282,349.1744186046512,209.86486486486487,468.0567375886525,274.8533333333333,198.66055045871556,174.15254237288136,508.70829473781396,1512.7830860714412,1585.324850832951,1755.1297854708696
b1174,724.4049295774648,933.2517482517483,794.728459530026,890.8826086956524,997.275590551181,1075.3091603053435,1087.503787878788,1165.584,961.6579925650558,1091.1208333333334,981.8365384615385,1043.9368421052632,360.14375,359.87499999999994,1207.7562724014335,1071.261744966443,830.0546075085324,1089.741935483871,1178.4999999999998,1044.5746606334842,1178.8488372093022,1012.7128378378379,879.4491725768321,615.25,697.8394495412844,599.4378531073447,478.1889247059999,1142.8176340037837,1416.5439549831146,975.1286837658696
b0783,111.28521126760565,93.94405594405593,60.161879895561356,67.70869565217392,72.44094488188976,95.2442748091603,76.7159090909091,77.436,65.81412639405204,57.7625,49.82692307692307,51.92631578947368,161.325,212.30624999999998,254.93189964157705,210.76510067114094,150.09215017064844,123.0931899641577,82.22727272727273,91.05882352941177,86.15116279069768,110.99662162162163,38.33333333333333,62.28666666666667,59.06880733944954,51.6045197740113,126.61280600706978,187.93735729297296,790.8912029590164,322.1959557207609
b3291,496.08098591549293,386.4568764568765,381.1018276762402,473.7217391304348,515.0433070866142,909.7671755725191,586.4621212121211,435.308,669.4758364312269,698.675,920.5865384615385,984.9684210526317,1215.60625,1169.6062499999998,651.068100358423,537.5234899328859,668.7201365187713,684.4874551971326,547.4924242424242,768.0723981900453,421.08914728682174,452.4087837837838,166.86524822695034,226.67666666666665,210.66972477064218,144.19774011299435,732.3805018563721,1274.5409835307205,6917.610293473771,1965.0506386222826
b4219,241.98943661971833,170.22610722610722,132.89033942558748,231.93913043478264,225.50393700787401,260.23664122137404,261.9924242424242,262.148,148.75092936802974,177.24583333333334,246.90384615384613,232.54736842105262,466.78749999999997,440.24999999999994,443.04659498207883,277.06040268456377,477.7098976109215,255.87455197132616,257.5037878787878,372.60180995475116,192.24031007751938,218.38175675675674,68.64539007092198,138.24666666666667,53.584862385321095,83.55649717514125,321.2657186046512,569.2238144163063,2477.2974481536066,919.1172409877173
b1778,457.97887323943667,294.45454545454544,309.73368146214096,672.608695652174,736.5314960629921,714.0114503816794,558.2878787878788,688.896,651.3159851301115,661.7875,631.1586538461538,655.2368421052632,295.4625,221.41875,416.18279569892474,550.8020134228188,361.4778156996587,388.1541218637993,493.03030303030295,569.2895927601811,587.015503875969,362.0743243243243,258.60992907801415,212.11333333333334,205.8004587155963,183.20621468926552,633.4871644308837,2114.748447108198,2130.5683093406556,1980.7246717066305
b3189,228.96478873239437,295.05128205128204,331.8172323759791,153.7826086956522,160.7795275590551,228.20229007633586,243.3560606060606,213.76,194.65799256505576,181.0291666666667,168.48076923076923,163.76315789473685,114.975,83.10624999999999,196.46236559139786,160.4228187919463,144.45733788395904,197.38709677419357,140.56060606060603,159.9004524886878,159.15503875968992,182.0033783783784,249.2931442080378,232.78333333333333,300.8142201834862,319.816384180791,399.2507149351163,759.5235268215315,839.7128626631147,626.7082675280435
b0639,14.088028169014084,15.596736596736596,10.953002610966058,10.695652173913045,12.244094488188976,8.965648854961831,10.09090909090909,8.612,7.5427509293680295,7.279166666666667,6.591346153846154,6.615789473684211,2.75,16.1125,16.731182795698924,16.013422818791945,19.040955631399317,18.240143369175627,13.071969696969695,13.375565610859729,11.763565891472869,16.2972972972973,10.900709219858156,6.913333333333333,13.802752293577981,17.556497175141242,44.62050560037209,66.89616884315315,85.39254231491803,49.92172125293479
b0046,15.985915492957746,7.559440559440559,,9.317391304347826,2.4133858267716533,9.83206106870229,12.55681818181818,4.26,7.91449814126394,5.816666666666667,6.8798076923076925,3.147368421052632,0.94375,0.37499999999999994,4.863799283154122,3.338926174496644,2.5938566552901023,,,6.950226244343892,12.294573643410851,,,,,,,,,
b3351,40.44718309859155,24.533799533799534,,28.21304347826087,30.799212598425196,40.62595419847328,37.34469696969697,24.972,29.044609665427508,75.95416666666667,17.947115384615383,27.273684210526316,13.16875,15.21875,57.67025089605735,28.906040268456376,56.624573378839585,,,19.86425339366516,23.24031007751938,,,,,,33.79396747930233,40.90727589936937,228.36248055475411,92.08203527456521
b0678,193.79577464788733,265.962703962704,167.91906005221932,306.06956521739136,328.57480314960634,540.6679389312977,304.5037878787879,225.308,335.67657992565057,381.77083333333337,404.2211538461538,393.72631578947374,487.23125,427.25624999999997,192.2652329749104,256.5268456375839,361.0853242320819,237.4551971326165,369.09090909090907,1165.710407239819,256.3837209302326,244.52364864864865,157.70449172576832,60.20666666666667,168.24311926605503,61.29943502824859,262.22078818534885,581.123590076126,1368.577475667705,929.7682528509782
b3223,7.799295774647887,203.42890442890445,36.715404699738905,11.53913043478261,20.787401574803148,17.931297709923662,19.481060606060606,18.98,10.531598513011152,18.545833333333334,19.552884615384617,18.389473684210525,9.3,7.406249999999999,5.10752688172043,5.7382550335570475,5.546075085324232,6.788530465949822,24.318181818181817,22.09502262443439,17.364341085271317,8.597972972972974,478.6312056737588,16.186666666666667,641.1399082568806,27.466101694915256,10.622858316976744,67.99794876846846,61.28477428,76.55559740304348
b2518,4107.260563380282,4404.666666666667,11640.89817232376,7493.6826086956535,9040.988188976378,6595.961832061068,6562.893939393939,6127.844,7861.07063197026,6885.450000000001,5767.509615384615,4350.647368421052,1812.5124999999998,1492.7,3124.820788530466,3077.402684563758,2523.054607508532,5191.05017921147,10495.056818181818,6503.923076923077,11493.244186046511,6332.861486486487,3675.1962174940895,3519.976666666667,4723.506880733945,5377.819209039548,2255.5319930096744,9765.320783899819,4599.814754276393,11029.448971158477
b2674,,,,,,,,,,,,,,,,,,,,,,,0.002364066193853428,0.0033333333333333335,0.002293577981651376,0.22033898305084745,,,,
b2830,18.48943661971831,2.1188811188811187,,8.8,29.81496062992126,13.248091603053435,12.462121212121211,5.5600000000000005,14.260223048327138,2.2708333333333335,7.802884615384615,7.5052631578947375,7.975,9.53125,18.197132616487455,8.312080536912752,35.06825938566553,,,8.343891402714933,11.263565891472867,,,,,,,,,
b0416,382.2323943661972,552.9650349650349,473.4386422976501,367.504347826087,413.255905511811,361.1793893129771,366.9734848484848,382.12399999999997,345.1115241635688,332.39583333333337,329.9423076923077,288.7894736842106,404.1125,485.675,554.0537634408602,440.0268456375839,537.6757679180887,562.326164874552,433.27651515151507,518.3574660633484,525.7286821705427,609.6655405405405,352.0709219858156,299.43,546.9977064220183,446.36440677966107,300.44710340209303,632.8100529632432,945.271045165246,768.399264315326
b4162,179.38732394366198,146.07925407925407,137.99738903394254,163.8913043478261,151.14566929133858,160.206106870229,155.62878787878788,152.808,117.07063197026024,106.2375,107.78365384615384,115.10000000000001,237.25,222.525,256.9139784946236,262.258389261745,323.1262798634812,213.08602150537635,189.5871212121212,210.3212669683258,193.17441860465115,187.61824324324326,147.22931442080377,170.64000000000001,147.7683486238532,135.39830508474577,241.22990725265117,476.3951467069369,958.0822509313115,588.0297069234783
b4245,3129.5880281690143,211.55477855477855,234.28981723237598,3276.5260869565222,5255.933070866142,3643.4236641221373,4459.329545454545,2643.7560000000003,7511.223048327137,5045.583333333333,3582.471153846154,3792.4736842105262,2615.34375,2797.4249999999997,3164.770609318996,2496.8557046979868,3562.276450511945,3682.329749103943,3339.734848484848,4586.570135746606,4912.581395348837,3635.324324324324,96.84869976359337,3517.1766666666667,55.912844036697244,207.37853107344634,3667.2187975595352,8316.775396973062,8497.618984124427,12442.385874466412
b0131,234.00704225352115,126.4125874125874,161.4882506527415,116.37391304347828,145.1535433070866,150.40839694656486,145.03030303030303,173.172,114.03345724907064,96.20833333333334,72.60576923076923,48.99473684210527,57.131249999999994,71.4375,155.25448028673836,255.40268456375838,195.28327645051192,167.04659498207886,102.94696969696969,93.94570135746606,118.87596899224805,161.91554054054055,105.1063829787234,117.61666666666667,90.17660550458716,187.10169491525426,,,,
b2564,227.06690140845072,231.8135198135198,232.33159268929504,277.4347826086957,248.9803149606299,335.293893129771,285.4886363636364,313.024,256.2267657992565,309.55,498.2932692307692,544.5473684210527,1420.2937499999998,1426.8062499999999,735.4516129032257,1014.765100671141,937.1262798634813,642.2401433691756,557.2727272727273,621.0090497737557,625.9418604651163,532.918918918919,216.99054373522458,200.30666666666664,175.15596330275227,190.04237288135593,417.08865299906984,805.0631968706306,1681.2931921863933,1182.2908923696739
b3916,509.9330985915493,320.93706293706293,386.30809399477806,362.4173913043478,395.34645669291336,427.4885496183206,480.7083333333333,323.728,523.104089219331,398.1791666666667,428.6778846153846,432.3105263157895,366.8625,411.03124999999994,422.910394265233,381.86241610738256,451.52559726962454,564.1469534050179,365.5113636363636,527.2217194570136,322.7596899224806,671.625,188.83451536643022,302.62,166.4701834862385,254.83050847457628,575.0580442684187,784.827943821982,1991.7970854632788,1095.5966826517392
b2926,14098.225352112677,13487.97435897436,15981.762402088772,12957.247826086958,12144.377952755905,11752.003816793893,13004.90909090909,11260.060000000001,11498.219330855018,11234.145833333334,10257.51923076923,11248.563157894738,15166.137499999999,14655.19375,15985.84229390681,13002.463087248321,14071.624573378838,14647.551971326164,9546.53409090909,13541.144796380091,10779.627906976744,15561.266891891892,9852.255319148935,10121.143333333333,7549.983944954128,8466.285310734464,4453.879263524837,8282.675311811081,18985.839991186393,9857.77249453185
b4395,128.47535211267606,140.016317016317,156.05483028720627,132.66521739130437,170.7204724409449,136.72519083969465,136.68181818181816,151.092,124.11152416356877,126.42500000000001,123.89423076923076,110.21052631578948,32.71875,48.9125,112.29032258064517,135.90268456375838,122.46416382252559,156.27240143369175,169.8219696969697,142.40271493212668,214.2325581395349,158.46283783783784,109.49408983451536,107.25666666666666,140.05045871559633,124.3220338983051,237.0528575890698,646.808874100991,320.65982573836067,553.1090121495652
b2743,66.12676056338029,59.35198135198135,59.793733681462136,64.77826086956523,71.30314960629921,70.12595419847328,69.63257575757576,78.396,56.11524163568773,58.50416666666667,67.6201923076923,77.14736842105265,96.1,81.26875,89.2831541218638,179.99664429530202,91.69283276450513,74.58781362007169,86.3030303030303,104.93212669683258,95.61627906976744,66.83445945945947,45.93144208037825,59.64333333333334,52.63761467889908,43.31073446327683,73.56138157413955,157.40786788666665,242.1125602747541,159.5450698772826
